sentence1	sentence2	gold_label
A dog climbs down a ramp into the store	A ramp leads into a house.	contradiction
Three people are staring at a small painting in a museum.	Three people are in a museum.	entailment
Three people are staring at a small painting in the hotel.	Three people are in a museum.	contradiction
A woman is at a store getting ready to pay for electronics.	The woman is paying for food.	contradiction
A woman is at a store getting ready to pay.	The woman is paying for food.	neutral
A young girl see a young boy running from her.	The young boy is running from the girl.	entailment
A young girl see a young boy running.	The young boy is running from the girl.	neutral
A surgeon and surgical staff performing a hip replacement procedure.	A surgeon is doing a hip replacement.	entailment
A surgeon and surgical staff in the break room. 	A surgeon is doing a hip replacement.	contradiction
A small Japanese woman is standing on the corner, waiting for the signal to cross.	A woman waits for a walk signal to cross the street.	entailment
A small Japanese boy is standing on the corner.	A woman waits for a walk signal to cross the street.	contradiction
A child is standing up on a wooden bench.	child lays on bench	contradiction
The child is on a wooden bench.	child lays on bench	neutral
A skier falls down the hill when a rock hit him.	A skier falls down a hill after begin hit by a rock.	entailment
A skier falls down a bridge.	A skier falls down a hill after begin hit by a rock.	contradiction
A heavily bearded man in a cap is drawing a sketch.	A man playing an instrument.	contradiction
A heavily bearded man in a cap is playing.	A man playing an instrument.	neutral
A woman selling bamboo sticks or brooms as employment talking to two men on a loading dock.	A woman is selling bamboo sticks to help provide for her family.	entailment
A woman selling chicken or steak talking to two men on a loading dock.	A woman is selling bamboo sticks to help provide for her family.	contradiction
A young girl holding a doll is smiling at a boy playing baseball.	A boy is playing baseball.	entailment
A young girl holding a doll is smiling at a boy with a ball.	A boy is playing baseball.	neutral
An Asian bride in a red silk dress clutching a bouquet of red roses and an Asian groom in a blue silk robe are riding a roller coaster.	An Asian bride is riding a roller coaster.	entailment
An Asian bride in a red silk dress clutching a bouquet of red roses and an Asian groom in a blue silk robe are at an adventure park.	An Asian bride is riding a roller coaster.	neutral
A female snowboarder prepares to go over a ramp.	A woman with a snowboard waits to run a course.	entailment
A bearded snowboarder prepares to go over his ramp.	A woman with a snowboard waits to run a course.	contradiction
On a muddy racetrack in Louisiana, the yellow Poust car pulls ahead of the competing Hermia car.	Two cars are racing.	neutral
On a muddy racetrack, the yellow dog sniffs around.	Two cars are racing.	contradiction
A man with teddy bear earmuffs is using a wand to make a giant bubble.	The woman is at a birthday party.	contradiction
A woman with earmuffs is using a wand to make a giant bubble during a birthday party.	The woman is at a birthday party.	entailment
There are a lot of people on a dirt road, wearing summer clothes on a sunny day.	A group of people walking.	neutral
Only one person is walking on a dirt road, wearing summers clothes on a sunny day.	A group of people walking.	contradiction
A brunette woman in a striped shirt and jeans stands next to two bald women behind a table.	Bald women swallowing oysters.	neutral
A bald woman in a striped shirt swallows oysters with two other bald women from behind a table.	Bald women swallowing oysters.	entailment
Four janitors smile and hold golden plates behind their heads.	The group of students held plates.	contradiction
Four students smile and hold golden plates behind their heads.	The group of students held plates.	entailment
A small child walks hand-in-hand with an adult on the grass leading up to a building.	The building is stone.	neutral
A child walks hand-in-hand with an adult on the grass leading up to a stone building.	The building is stone.	entailment
An old man licks a spoon of peanut butter. 	The old man is eating chocolate ice cream.	contradiction
An old man is eating dark chocolate ice cream.	The old man is eating chocolate ice cream.	entailment
Fans watching a cricket indoors at a stadium.	Fans watching a cricket game indoors at a stadium.	entailment
Fans watching a sports indoors at a stadium.	Fans watching a cricket game indoors at a stadium.	neutral
A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside and ses a dog bite the mailman.	A dog bites the mailman.	entailment
A boy wearing khaki pants and a sports team jersey is jumping down the stairs outside and sees the dog bite someone. 	A dog bites the mailman.	neutral
