sentence1	sentence2	gold_label
A rugby game being played, the star player in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Boys are playing videogames	neutral
An Xbox match is being played between two boys, in which one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Boys are playing videogames	entailment
A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Boys are playing an unofficiated match	neutral
A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Boys are playing rugby	entailment
A girl in a white tank top with a guitar in looks at various red Chevelles in the store.	A girl in a white tank top looks around the store.	entailment
A girl in a white tank top with a guitar.	A girl in a white tank top looks around the store.	neutral
A girl in a white tank top posing with a guitar in front of a red Chevelle.	A girl in a white tank top and shorts.	neutral
A girl in a white tank top posing with a guitar in front of a red Chevelle.	A girl in a white tank top.	entailment
A shaven head young man wears headphones and works with a mixing board.	The man is wearing headphones.	entailment
A shaven head young man wears headphones with metal music playing and works with a mixing board.	The man is listening to metal	entailment
A shaven head young man wears headphones and works with a mixing board while listening to country music.	The man is listening to metal	contradiction
A shaven head young man wears headphones and works with a mixing board.	The man is wearing a hat.	contradiction
A black and white dog runs on soft green grass.	An animal is outside running to his owner.	neutral
A black and white dog runs on soft green grass.	An animal is outside sleeping	contradiction
An animal is running	An animal is outside running	neutral
A black and white dog sleeps on soft green grass.	An animal is outside running	contradiction
The girl with the blue jean shorts on is playing with the two boys.	The girl is playing with the two boys.	entailment
The girl with the blue jean shorts on is playing with the two boys.	The girls is wearing pants.	contradiction
The boy with the blue jean shorts on is playing with the two girls.	A girls plays with her two brothers.	contradiction
The girl with the jean shorts on is playing with her two baby brothers.	A girls plays with her two brothers.	entailment
A person, wearing a costume with many flowers, is standing on the sidewalk trying to get the attention of people passing by.	A person stands on an old sidewalk.	neutral
A person, wearing a costume with many flowers, is standing in the lobby of the building trying to get the attention of people passing by.	A person stands on a sidewalk.	contradiction
A person, wearing a costume with many flowers, is trying to get the attention of people passing by.	A person stands on a sidewalk.	neutral
A person, wearing a costume with many flowers, is standing on the sidewalk trying to get the attention of people passing by.	A person sits on a sidewalk.	contradiction
A woman in a brown bikini is sewing on her machine.	The woman is wearing a sweater.	contradiction
A woman in a brown sweater is sewing on her machine.	The woman is wearing a jacket.	contradiction
A woman dressed for the cold  is sewing on her machine.	The woman is wearing a sweater.	neutral
A woman in a brown sweater is sewing on her machine.	The woman is wearing a cashmere sweater.	neutral
A woman in a black dress, stands alone, looking out to a city.	A woman in black near a city.	entailment
A woman in a black dress, stands alone, looking out to the beach	A woman in a black dress, stands alone, looking out to a big city.	contradiction
A woman in a black dress, stands alone, looking out the window to a big city.	A woman in a black dress, stands alone, looking out to a big city.	entailment
A woman in a black dress, stands alone, looking out to a city.	A woman in a black swimsuit stands alone at the beach.	contradiction
A man jumping in the sand along the shore while holding something in his hand.	The man is jumping at the beach along the shore.	entailment
A man jumping in the sand to not step on jellyfish while holding something in his hand.	The man is jumping to avoid jellyfish.	entailment
A man sitting in the sand along the shore while holding something in his hand.	The man is jumping to avoid jellyfish.	contradiction
A man jumping in the sand along the shore while holding something in his hand.	The man is at the beach fishing for fishes.	contradiction
